RIAL,RIAR,RIBL,RIM,RIBR,sensory,,,,,,velocity,speed,odor,upp_cam_index,RIAL_x,RIAL_y,RIAR_x,RIAR_y,RIBL_x,RIBL_y,RIM_x,RIM_y,RIBR_x,RIBR_y,sensory_x,sensory_y,Speed_3,Speed_5,Speed_10
0.455536484718323,0.275697618722916,1.15046775341034,1.06885135173798,1.04062330722809,1.00843489170074,7.96E-01,7.05E-01,7.83E-01,7.31E-01,6.84E-01,-0.164285820088879,8.65E-01,0,827,4.25E+02,5.49E+02,3.85E+02,5.30E+02,4.36E+02,4.31E+02,3.70E+02,4.18E+02,4.23E+02,4.56E+02,3.86E+02,4.61E+02,3.35E-01,5.54E-01,3.15E+01
0.445262521505356,0.280114769935608,1.16480815410614,1.06971490383148,1.04761123657227,1.0493677854538,7.82E-01,7.15E-01,7.78E-01,7.45E-01,6.76E-01,0.855500188062969,5.36E-01,0,830,4.26E+02,5.50E+02,3.88E+02,5.33E+02,4.37E+02,4.33E+02,3.72E+02,4.21E+02,4.24E+02,4.59E+02,3.90E+02,4.65E+02,5.49E-01,5.52E-01,3.12E+01
0.441100597381592,0.276400357484817,1.16824126243591,1.07109344005585,1.05875730514526,1.01259648799896,7.91E-01,7.10E-01,7.83E-01,7.18E-01,6.89E-01,1.39974281113073,3.64E+00,0,833,4.27E+02,5.51E+02,3.88E+02,5.33E+02,4.38E+02,4.31E+02,3.72E+02,4.21E+02,4.24E+02,4.59E+02,3.89E+02,4.65E+02,6.04E-01,5.56E-01,2.69E+01
0.447054862976074,0.280710369348526,1.16036868095398,1.07198488712311,1.03285574913025,1.03605806827545,7.91E-01,7.13E-01,7.80E-01,7.39E-01,6.68E-01,0.603385866763139,1.92E+00,0,836,4.26E+02,5.51E+02,3.86E+02,5.31E+02,4.36E+02,4.32E+02,3.71E+02,4.16E+02,4.23E+02,4.57E+02,3.86E+02,4.61E+02,9.33E-01,5.64E-01,2.25E+01
0.44307753443718,0.277883172035217,1.13455188274384,1.06770598888397,1.04421627521515,1.01098263263702,7.80E-01,7.12E-01,7.78E-01,7.24E-01,6.83E-01,-0.145007082002605,1.88E+00,0,838,4.26E+02,5.52E+02,3.88E+02,5.34E+02,4.38E+02,4.33E+02,3.73E+02,4.23E+02,4.24E+02,4.60E+02,3.89E+02,4.67E+02,8.44E-01,4.98E-01,2.09E+01
0.444992244243622,0.276655554771423,1.14676129817963,1.07399952411652,0.996963024139404,1.03108751773834,7.82E-01,7.08E-01,7.87E-01,7.36E-01,6.89E-01,0.117876744252324,1.28E+00,0,841,4.27E+02,5.52E+02,3.88E+02,5.35E+02,4.38E+02,4.35E+02,3.75E+02,4.22E+02,4.24E+02,4.60E+02,3.92E+02,4.68E+02,2.55E-01,6.14E-01,1.55E+01
0.445044994354248,0.276349663734436,1.13230323791504,1.08097410202026,1.05905747413635,1.00371050834656,7.79E-01,7.10E-01,7.78E-01,7.13E-01,6.79E-01,-0.003455125781957,1.82E+00,0,844,4.27E+02,5.54E+02,3.89E+02,5.36E+02,4.38E+02,4.34E+02,3.74E+02,4.24E+02,4.26E+02,4.61E+02,3.92E+02,4.68E+02,1.40E-01,6.28E-01,1.26E+01
0.446449369192123,0.279824495315552,1.12890219688416,1.08287036418915,1.02050340175629,1.04834020137787,7.81E-01,7.18E-01,7.92E-01,7.37E-01,6.87E-01,1.5273431323756,6.52E-01,0,847,4.27E+02,5.53E+02,3.89E+02,5.35E+02,4.38E+02,4.36E+02,3.75E+02,4.24E+02,4.26E+02,4.61E+02,3.92E+02,4.68E+02,6.41E-01,6.08E-01,1.11E+01
0.443079560995102,0.276137739419937,1.14379000663757,1.0842547416687,1.02974545955658,1.00790119171143,7.79E-01,7.11E-01,7.93E-01,7.29E-01,6.81E-01,0.001337708314086,1.23E+00,0,850,4.27E+02,5.54E+02,3.89E+02,5.36E+02,4.39E+02,4.36E+02,3.74E+02,4.24E+02,4.25E+02,4.62E+02,3.91E+02,4.68E+02,2.65E-01,8.52E-01,7.98E+00
0.45067623257637,0.278012901544571,1.14077377319336,1.07950901985168,0.99229097366333,1.057985663414,7.78E-01,7.07E-01,7.75E-01,7.39E-01,6.85E-01,0.191452106527642,3.64E+00,0,853,4.27E+02,5.53E+02,3.89E+02,5.35E+02,4.39E+02,4.35E+02,3.75E+02,4.22E+02,4.26E+02,4.61E+02,3.93E+02,4.67E+02,7.87E-01,5.54E-01,7.03E+00
0.446614533662796,0.273731678724289,1.14582300186157,1.08534038066864,1.04190301895142,1.00081980228424,7.86E-01,7.11E-01,7.79E-01,7.26E-01,6.83E-01,0.008130193910531,1.12E+00,0,855,4.27E+02,5.54E+02,3.89E+02,5.36E+02,4.39E+02,4.36E+02,3.74E+02,4.25E+02,4.25E+02,4.61E+02,3.90E+02,4.68E+02,6.80E-01,8.87E-01,4.88E+00
0.454186111688614,0.280615776777267,1.12428438663483,1.06861138343811,1.01683306694031,1.05218732357025,7.91E-01,7.10E-01,7.93E-01,7.33E-01,6.78E-01,0.361407503849266,1.42E+00,0,858,4.28E+02,5.53E+02,3.90E+02,5.35E+02,4.39E+02,4.35E+02,3.75E+02,4.23E+02,4.26E+02,4.61E+02,3.93E+02,4.68E+02,9.60E-01,2.76E-01,3.48E+00
0.446812689304352,0.278355717658997,1.13854014873505,1.06648218631744,1.01385951042175,1.03358733654022,7.88E-01,7.04E-01,7.92E-01,7.13E-01,6.77E-01,1.03486291682876,2.95E+00,0,861,4.26E+02,5.53E+02,3.89E+02,5.35E+02,4.39E+02,4.36E+02,3.74E+02,4.24E+02,4.25E+02,4.61E+02,3.92E+02,4.66E+02,3.36E-01,5.38E-01,1.13E+00
0.451019942760468,0.281714141368866,1.12453293800354,1.06851089000702,0.985432863235474,1.06154656410217,7.96E-01,7.18E-01,7.89E-01,7.28E-01,6.80E-01,0.568949439374458,2.02E+00,0,864,4.27E+02,5.53E+02,3.89E+02,5.35E+02,4.39E+02,4.33E+02,3.75E+02,4.23E+02,4.25E+02,4.61E+02,3.92E+02,4.68E+02,3.96E-01,3.54E-01,6.59E-01
0.447292447090149,0.278036773204803,1.14888560771942,1.08746945858002,1.07681000232697,1.03211462497711,7.98E-01,7.13E-01,7.76E-01,7.29E-01,6.89E-01,0.130059646197379,2.26E+00,0,867,4.26E+02,5.55E+02,3.88E+02,5.37E+02,4.38E+02,4.36E+02,3.74E+02,4.25E+02,4.25E+02,4.62E+02,3.91E+02,4.69E+02,2.71E+00,1.32E+00,8.83E-01
0.45380824804306,0.277715981006622,1.13586866855621,1.06075286865234,0.982757747173309,1.07337355613709,7.97E-01,7.18E-01,7.99E-01,7.29E-01,6.87E-01,0.141417169098842,2.24E+00,0,869,4.27E+02,5.54E+02,3.89E+02,5.36E+02,4.38E+02,4.36E+02,3.74E+02,4.24E+02,4.25E+02,4.61E+02,3.92E+02,4.68E+02,2.44E+00,2.43E+00,9.67E-01
0.453140288591385,0.279276221990585,1.14978289604187,1.07539844512939,1.0097850561142,1.02742862701416,7.97E-01,7.10E-01,7.93E-01,7.16E-01,6.87E-01,1.15222849745784,6.77E-01,0,872,4.26E+02,5.54E+02,3.89E+02,5.36E+02,4.38E+02,4.37E+02,3.73E+02,4.25E+02,4.25E+02,4.61E+02,3.91E+02,4.68E+02,5.70E-01,3.14E+00,2.36E+00
0.454592555761337,0.281681299209595,1.13481712341309,1.07380139827728,0.999490916728973,1.08331096172333,7.84E-01,7.21E-01,7.89E-01,7.18E-01,6.87E-01,1.49562110894109,3.44E+00,0,875,4.27E+02,5.53E+02,3.90E+02,5.36E+02,4.39E+02,4.36E+02,3.75E+02,4.24E+02,4.25E+02,4.61E+02,3.94E+02,4.68E+02,7.27E-01,1.42E+00,4.97E+00
0.448263734579086,0.280120551586151,1.132568359375,1.07777166366577,1.04858803749084,1.07760202884674,7.91E-01,7.16E-01,7.73E-01,7.19E-01,6.81E-01,0.745549650604287,9.69E-01,0,878,4.26E+02,5.54E+02,3.89E+02,5.35E+02,4.39E+02,4.34E+02,3.75E+02,4.24E+02,4.25E+02,4.61E+02,3.92E+02,4.69E+02,2.00E+00,1.26E+00,7.98E+00
0.452544391155243,0.280447006225586,1.13984704017639,1.07873725891113,0.988248407840729,1.08937382698059,7.88E-01,7.21E-01,7.96E-01,7.32E-01,6.84E-01,0.873272313756117,8.62E-01,0,881,4.27E+02,5.53E+02,3.89E+02,5.35E+02,4.38E+02,4.35E+02,3.74E+02,4.23E+02,4.24E+02,4.61E+02,3.91E+02,4.67E+02,2.47E-01,1.97E+00,1.13E+01
0.449729293584824,0.279068320989609,1.12838065624237,1.06622052192688,1.01471650600433,1.06474375724792,7.84E-01,7.22E-01,7.85E-01,7.34E-01,6.81E-01,0.90279700631489,1.73E+00,0,883,4.27E+02,5.53E+02,3.89E+02,5.35E+02,4.39E+02,4.36E+02,3.74E+02,4.24E+02,4.25E+02,4.61E+02,3.92E+02,4.68E+02,4.95E-01,1.32E+00,1.22E+01
0.448534369468689,0.280077993869781,1.11064386367798,1.05778288841248,1.00791931152344,1.10784685611725,7.83E-01,7.19E-01,7.90E-01,7.38E-01,6.76E-01,-0.5893632224888,1.56E+00,0,886,4.27E+02,5.53E+02,3.89E+02,5.35E+02,4.38E+02,4.36E+02,3.74E+02,4.22E+02,4.24E+02,4.61E+02,3.92E+02,4.68E+02,7.40E-01,2.91E-01,1.34E+01
0.449319928884506,0.278704106807709,1.12514984607697,1.05282127857208,1.00792229175568,1.08011221885681,7.88E-01,7.09E-01,7.98E-01,7.13E-01,6.90E-01,0.003165993559558,5.34E-01,0,889,4.27E+02,5.52E+02,3.89E+02,5.34E+02,4.39E+02,4.33E+02,3.74E+02,4.23E+02,4.24E+02,4.60E+02,3.92E+02,4.67E+02,1.58E+00,1.33E+00,1.30E+01
0.454612284898758,0.281328827142715,1.14893341064453,1.06039500236511,0.982969403266907,1.10672640800476,7.87E-01,7.21E-01,7.82E-01,7.23E-01,6.72E-01,2.02479515337854,1.15E+00,0,892,4.27E+02,5.52E+02,3.89E+02,5.34E+02,4.38E+02,4.32E+02,3.74E+02,4.22E+02,4.24E+02,4.60E+02,3.92E+02,4.67E+02,1.49E+00,1.15E+00,1.16E+01
0.453313261270523,0.277788668870926,1.14800906181335,1.07697761058807,1.04352796077728,1.10643720626831,7.80E-01,7.21E-01,7.87E-01,7.11E-01,6.85E-01,0.368309156617719,8.46E-01,0,895,4.28E+02,5.55E+02,3.91E+02,5.36E+02,4.41E+02,4.36E+02,3.75E+02,4.24E+02,4.26E+02,4.62E+02,3.93E+02,4.68E+02,1.53E+00,1.09E+00,9.04E+00
0.456268131732941,0.281306713819504,1.11881566047668,1.06481683254242,1.01014018058777,1.11016261577606,7.91E-01,7.25E-01,7.74E-01,7.39E-01,6.96E-01,-0.142052302001786,1.73E-01,0,897,4.30E+02,5.57E+02,3.92E+02,5.40E+02,4.40E+02,4.40E+02,3.77E+02,4.28E+02,4.27E+02,4.67E+02,3.95E+02,4.73E+02,2.40E+00,2.84E+00,7.42E+00
0.452705651521683,0.280159145593643,1.13526022434235,1.0695184469223,1.02125573158264,1.07424569129944,7.91E-01,7.08E-01,7.67E-01,7.33E-01,6.98E-01,0.592542746582892,2.34E+00,0,900,4.29E+02,5.61E+02,3.91E+02,5.43E+02,4.41E+02,4.42E+02,3.75E+02,4.32E+02,4.27E+02,4.68E+02,3.92E+02,4.75E+02,1.68E+00,3.10E+00,4.29E+00
0.454806715250015,0.282989978790283,1.1243554353714,1.04230427742004,0.987843692302704,1.12421524524689,7.86E-01,7.27E-01,7.63E-01,7.29E-01,6.92E-01,-0.649936806119361,1.88E+00,0,903,4.31E+02,5.61E+02,3.93E+02,5.44E+02,4.42E+02,4.44E+02,3.79E+02,4.32E+02,4.29E+02,4.69E+02,3.96E+02,4.75E+02,5.32E-01,2.39E+00,2.23E+00
0.452265053987503,0.279870331287384,1.13081610202789,1.07790279388428,1.0059267282486,1.07294118404388,7.85E-01,7.08E-01,7.79E-01,7.18E-01,6.89E-01,-0.13189112246015,1.67E+00,0,906,4.30E+02,5.63E+02,3.93E+02,5.45E+02,4.42E+02,4.45E+02,3.77E+02,4.35E+02,4.28E+02,4.70E+02,3.93E+02,4.75E+02,1.13E+00,6.20E-01,3.32E+00
0.459597319364548,0.285068333148956,1.12100481987,1.0449126958847,0.997244536876678,1.11642813682556,7.86E-01,7.14E-01,7.81E-01,7.31E-01,6.76E-01,0.825129155425822,3.84E+00,0,909,4.31E+02,5.63E+02,3.94E+02,5.45E+02,4.43E+02,4.45E+02,3.79E+02,4.33E+02,4.29E+02,4.70E+02,3.95E+02,4.77E+02,7.91E-01,8.55E-01,7.16E+00
0.453531861305237,0.2792629301548,1.12580931186676,1.07004821300507,1.00550031661987,1.10842096805573,7.92E-01,7.06E-01,7.76E-01,7.20E-01,6.70E-01,0.737935369228102,9.94E-01,0,911,4.31E+02,5.64E+02,3.93E+02,5.46E+02,4.42E+02,4.46E+02,3.78E+02,4.35E+02,4.28E+02,4.71E+02,3.95E+02,4.76E+02,1.27E+00,1.62E+00,9.11E+00
0.455043405294418,0.284411430358887,1.11931717395782,1.07130634784698,0.997536540031433,1.12388944625855,7.76E-01,7.13E-01,7.74E-01,7.44E-01,6.73E-01,-0.208563623466793,1.80E-01,1,914,4.32E+02,5.63E+02,3.94E+02,5.46E+02,4.42E+02,4.47E+02,3.79E+02,4.34E+02,4.29E+02,4.71E+02,3.95E+02,4.77E+02,5.94E-01,1.15E+00,1.32E+01
0.461623936891556,0.283162802457809,1.11619901657105,1.06541466712952,1.00837337970734,1.10786151885986,7.99E-01,7.14E-01,7.85E-01,7.13E-01,6.89E-01,0.642337705541009,4.33E+00,1,917,4.31E+02,5.72E+02,3.96E+02,5.53E+02,4.45E+02,4.53E+02,3.81E+02,4.42E+02,4.31E+02,4.78E+02,3.98E+02,4.84E+02,1.17E+00,9.56E-02,1.59E+01
0.465267568826675,0.28193798661232,1.1470742225647,1.03600895404816,0.980535924434662,1.15052580833435,7.88E-01,6.99E-01,7.91E-01,6.98E-01,6.68E-01,1.05646433484615,3.95E+00,1,920,4.15E+02,5.35E+02,3.72E+02,4.99E+02,4.28E+02,4.10E+02,3.58E+02,3.93E+02,4.11E+02,4.33E+02,3.72E+02,4.32E+02,1.18E+01,7.98E+00,1.35E+01
0.470803707838059,0.27360475063324,1.13488399982452,1.04180240631104,0.961971580982208,1.13155472278595,7.25E-01,6.75E-01,7.76E-01,7.06E-01,7.10E-01,1.21955250234045,5.96E+00,1,923,3.94E+02,4.45E+02,3.53E+02,4.22E+02,4.06E+02,3.56E+02,3.35E+02,3.26E+02,3.87E+02,3.67E+02,3.51E+02,3.62E+02,4.47E+00,1.38E+01,8.91E+00
0.450992494821548,0.281779527664185,1.1529586315155,1.0369930267334,1.00758075714111,1.22964000701904,7.78E-01,6.82E-01,8.00E-01,7.14E-01,6.84E-01,-1.01663476568209,2.02E+00,1,925,4.14E+02,4.32E+02,3.90E+02,4.25E+02,4.31E+02,3.46E+02,3.58E+02,3.29E+02,4.14E+02,3.60E+02,3.89E+02,3.67E+02,4.17E+00,1.26E+01,3.90E+00
0.481543958187103,0.271785944700241,1.1341233253479,1.05470263957977,1.0378565788269,1.34963810443878,8.12E-01,7.16E-01,8.73E-01,7.10E-01,7.45E-01,0.378523022913917,1.71E+00,1,928,5.22E+02,4.52E+02,4.61E+02,4.49E+02,4.85E+02,3.66E+02,4.05E+02,3.65E+02,4.70E+02,3.82E+02,4.40E+02,3.91E+02,9.75E+00,3.22E+00,1.40E+01
0.472159564495087,0.273130029439926,1.12878620624542,1.02995443344116,1.07935416698456,1.46704435348511,8.16E-01,7.34E-01,8.44E-01,7.78E-01,7.55E-01,0.158425905166514,2.65E+00,1,931,5.51E+02,4.49E+02,5.09E+02,4.49E+02,5.16E+02,3.63E+02,4.38E+02,3.77E+02,5.05E+02,3.83E+02,4.77E+02,3.98E+02,2.82E+00,1.28E+01,2.38E+01
0.5258629322052,0.268250226974487,1.14500570297241,1.01173603534698,1.15144205093384,1.56546819210053,8.03E-01,6.87E-01,8.63E-01,7.95E-01,7.77E-01,0.062077730619922,6.38E-01,1,934,5.76E+02,4.51E+02,5.28E+02,4.36E+02,5.31E+02,3.55E+02,4.50E+02,3.76E+02,5.20E+02,3.75E+02,4.86E+02,3.98E+02,2.64E+00,4.20E+00,3.44E+01
0.50564706325531,0.264752596616745,1.15462028980255,1.04551589488983,1.20405995845795,1.77001130580902,8.23E-01,7.05E-01,8.78E-01,8.31E-01,8.39E-01,-1.34650354380213,2.64E+00,1,937,5.76E+02,4.79E+02,5.32E+02,4.88E+02,5.41E+02,4.05E+02,4.59E+02,4.22E+02,5.30E+02,4.25E+02,4.96E+02,4.44E+02,9.79E-01,5.06E+00,3.63E+01
0.434182405471802,0.266617089509964,1.13466107845306,1.05118584632874,1.2549192905426,1.87881910800934,8.07E-01,7.10E-01,8.34E-01,8.13E-01,8.05E-01,1.63837578314163,2.34E+00,1,939,6.27E+02,5.17E+02,5.71E+02,5.21E+02,5.71E+02,4.31E+02,4.88E+02,4.59E+02,5.59E+02,4.51E+02,5.26E+02,4.75E+02,3.35E+00,4.82E+00,3.53E+01
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.3854886413821,2.75E+01,1,942,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.42E+00,2.22E+00,2.51E+01
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-4.288137456554,3.39E+01,1,945,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,6.55E+00,6.77E+00,1.86E+01
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.2410655756739,2.53E+00,1,948,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.32E+01,1.57E+01,1.83E+01
0.440897554159164,0.295024544000626,0,0,0,1.00899624824524,8.62E-01,7.54E-01,8.82E-01,8.20E-01,7.90E-01,0.267143449681704,2.01E+00,1,951,3.47E+02,6.94E+01,3.15E+02,5.63E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.98E+02,6.02E+00,6.72E+00,1.99E+01,2.86E+01
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.340692693187347,4.05E+00,1,953,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.01E+00,1.12E+01,3.94E+01
0.509713292121887,0.282913893461227,1.1599634885788,1.02417409420013,1.42015480995178,2.15369725227356,8.41E-01,7.80E-01,9.05E-01,8.40E-01,8.37E-01,0.222682715160648,7.98E-01,1,956,3.91E+02,2.14E+02,3.56E+02,2.38E+02,3.57E+02,1.55E+02,2.71E+02,1.86E+02,3.47E+02,1.74E+02,3.19E+02,1.93E+02,2.44E+00,2.47E+00,6.01E+01
0.434442132711411,0.293388217687607,1.11225056648254,1.05532991886139,1.49071204662323,1.9482296705246,8.32E-01,7.60E-01,8.28E-01,8.17E-01,7.77E-01,2.49608366480667,4.41E+00,1,959,3.93E+02,1.88E+02,3.55E+02,2.42E+02,3.61E+02,1.45E+02,2.70E+02,1.72E+02,3.51E+02,1.67E+02,3.19E+02,1.91E+02,1.33E+00,4.63E+00,7.70E+01
0.523458778858185,0.281502664089203,1.14794099330902,1.04382169246674,1.51134955883026,2.04902410507202,8.18E-01,7.74E-01,8.79E-01,8.43E-01,8.37E-01,0.790806206252931,2.26E+00,1,962,4.13E+02,3.39E+02,3.80E+02,2.95E+02,4.00E+02,2.20E+02,3.06E+02,2.38E+02,3.86E+02,2.33E+02,3.57E+02,2.40E+02,5.41E+00,2.82E+00,9.59E+01
0.53671658039093,0.284561425447464,1.15170550346375,1.01620399951935,1.48387908935547,2.04507160186768,8.18E-01,7.66E-01,8.56E-01,8.21E-01,8.24E-01,-0.329041682360906,2.07E+00,1,965,4.37E+02,3.70E+02,3.83E+02,4.00E+02,3.98E+02,3.17E+02,3.10E+02,3.35E+02,3.87E+02,3.34E+02,3.56E+02,3.50E+02,1.01E+00,5.59E+00,1.00E+02
0.439872980117798,0.273133665323257,1.14384520053864,1.03611958026886,1.62745094299316,2.21601462364197,8.14E-01,7.51E-01,8.39E-01,8.24E-01,7.91E-01,0.025345933355057,1.60E+00,1,967,4.65E+02,4.21E+02,4.06E+02,4.36E+02,3.95E+02,3.48E+02,3.15E+02,3.93E+02,3.86E+02,3.69E+02,3.58E+02,3.90E+02,1.65E+00,5.14E+00,1.03E+02
0.411003559827805,0.272273391485214,1.16056609153748,1.05911886692047,1.83941006660461,2.32875490188599,7.64E-01,7.45E-01,8.09E-01,7.98E-01,7.88E-01,0.010199108644152,1.06E+00,1,970,4.72E+02,4.33E+02,4.51E+02,4.71E+02,4.27E+02,3.87E+02,3.49E+02,4.47E+02,4.21E+02,4.06E+02,3.98E+02,4.40E+02,1.55E+00,1.76E+00,8.89E+01
0.453068524599075,0.270892739295959,1.1908130645752,1.06701612472534,1.84475684165955,2.1978554725647,7.78E-01,7.22E-01,8.25E-01,7.89E-01,7.86E-01,-1.18460201895312,6.46E+00,1,973,4.95E+02,4.47E+02,4.71E+02,4.74E+02,4.44E+02,3.96E+02,3.71E+02,4.62E+02,4.41E+02,4.17E+02,4.19E+02,4.49E+02,6.97E+00,6.33E+00,7.05E+01
0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.02163778921213,1.45E+01,1,976,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.73E+01,2.37E+01,5.54E+01
0.461867928504944,0.291066080331802,1.13262343406677,1.05564117431641,1.83340167999268,2.15789771080017,7.96E-01,8.08E-01,8.49E-01,7.96E-01,7.74E-01,0.031239655813607,2.55E+00,1,979,1.75E+02,4.49E+02,1.57E+02,4.75E+02,1.20E+02,4.04E+02,6.20E+01,4.92E+02,1.18E+02,4.24E+02,1.02E+02,4.64E+02,1.41E+01,4.27E+01,5.66E+01
0.487206280231476,0.292556017637253,1.11856353282928,1.0440114736557,1.93407726287842,1.96208727359772,8.24E-01,8.11E-01,8.44E-01,8.05E-01,7.80E-01,-0.454027636887586,3.03E-01,1,981,1.92E+02,4.60E+02,1.90E+02,4.90E+02,1.63E+02,4.23E+02,9.79E+01,5.04E+02,1.61E+02,4.44E+02,1.43E+02,4.76E+02,2.52E+00,4.65E+01,7.21E+01
0.539242148399353,0.299041390419006,1.14488816261292,1.04049301147461,1.94691240787506,1.9998072385788,8.02E-01,1.01E+00,8.71E-01,7.89E-01,8.21E-01,0.342663105473329,4.62E+00,1,984,2.76E+02,4.38E+02,2.36E+02,4.69E+02,2.17E+02,3.97E+02,1.53E+02,4.73E+02,2.14E+02,4.14E+02,1.88E+02,4.45E+02,2.35E+00,2.89E+01,1.07E+02
0.540674090385437,0.284627437591553,1.15139019489288,1.09778809547424,1.91273927688599,2.05466437339783,8.42E-01,8.15E-01,8.62E-01,7.77E-01,8.28E-01,0.328513884195621,1.19E+00,1,987,2.96E+02,4.33E+02,2.77E+02,4.51E+02,2.57E+02,3.80E+02,1.95E+02,4.56E+02,2.56E+02,3.99E+02,2.28E+02,4.25E+02,2.49E+00,8.34E+00,1.54E+02
0.506521642208099,0.284009277820587,1.14323604106903,1.09672582149506,1.99384987354279,2.02193856239319,8.31E-01,7.56E-01,8.58E-01,7.60E-01,8.28E-01,1.23899530227176,1.53E+00,1,990,3.41E+02,4.35E+02,3.06E+02,4.56E+02,2.74E+02,3.88E+02,2.18E+02,4.63E+02,2.76E+02,4.05E+02,2.50E+02,4.30E+02,4.30E-01,3.99E+00,2.13E+02
0.575386881828308,0.281301885843277,1.13455653190613,1.14377546310425,1.94232475757599,2.06693267822266,8.05E-01,7.86E-01,8.78E-01,7.61E-01,8.58E-01,0.228768014992775,6.77E-01,1,993,3.82E+02,4.39E+02,3.77E+02,4.48E+02,3.26E+02,3.89E+02,2.85E+02,4.53E+02,3.32E+02,4.06E+02,3.17E+02,4.27E+02,1.78E+00,3.28E+00,2.57E+02
0.60898220539093,0.280686110258102,1.13959932327271,1.15973579883575,1.96463465690613,2.04241061210632,8.56E-01,8.39E-01,8.52E-01,7.59E-01,8.98E-01,0.146556551250227,2.02E+00,0,995,4.35E+02,4.41E+02,3.99E+02,4.46E+02,3.34E+02,3.85E+02,3.01E+02,4.49E+02,3.45E+02,4.05E+02,3.33E+02,4.25E+02,2.10E+00,3.57E+00,2.84E+02
0.623759508132935,0.274769216775894,1.13142371177673,1.0987982749939,1.88907647132874,1.91653370857239,8.67E-01,8.43E-01,8.38E-01,7.82E-01,8.81E-01,-0.301968452698044,9.07E-01,0,998,4.50E+02,4.40E+02,4.31E+02,4.45E+02,3.48E+02,3.95E+02,3.20E+02,4.53E+02,3.67E+02,4.13E+02,3.60E+02,4.29E+02,8.20E-01,2.93E+00,2.94E+02
0.545545756816864,0.283049494028091,1.15873086452484,1.12347805500031,1.84469783306122,1.99979960918427,8.74E-01,7.78E-01,8.76E-01,7.86E-01,8.51E-01,-0.118135390643938,2.63E+00,0,1001,3.57E+02,4.38E+02,3.86E+02,4.43E+02,3.21E+02,4.03E+02,3.04E+02,4.72E+02,3.31E+02,4.17E+02,3.27E+02,4.39E+02,1.02E+00,2.00E+00,2.78E+02
0.533426642417908,0.28624239563942,1.16012334823608,1.08309161663055,1.76300692558289,1.86403298377991,9.10E-01,7.71E-01,8.73E-01,7.73E-01,8.59E-01,0.048869000097198,4.37E+00,0,1004,3.43E+02,4.42E+02,3.19E+02,4.57E+02,2.68E+02,4.12E+02,2.37E+02,4.94E+02,2.78E+02,4.27E+02,2.65E+02,4.52E+02,1.77E+00,1.64E+00,2.36E+02
0.467424929141998,0.293836861848831,1.11613535881042,1.08843088150024,1.85373640060425,1.81175053119659,8.57E-01,7.53E-01,8.48E-01,7.80E-01,8.40E-01,1.21217495051903,2.31E+00,0,1007,3.30E+02,4.35E+02,2.98E+02,4.64E+02,2.53E+02,4.11E+02,2.18E+02,4.99E+02,2.59E+02,4.27E+02,2.43E+02,4.57E+02,3.60E+00,3.83E+00,1.81E+02
0.526451170444489,0.294083535671234,1.11006796360016,1.10913419723511,1.86790573596954,1.81457328796387,8.76E-01,7.62E-01,8.50E-01,7.52E-01,8.58E-01,0.022958671931105,3.71E-01,0,1009,3.37E+02,4.40E+02,3.10E+02,4.59E+02,2.68E+02,4.05E+02,2.28E+02,4.93E+02,2.73E+02,4.23E+02,2.52E+02,4.55E+02,9.40E-01,4.02E+00,1.42E+02
0.530387341976166,0.287423610687256,1.14257979393005,1.10457968711853,1.92838537693024,1.69190847873688,8.62E-01,7.95E-01,8.71E-01,7.46E-01,8.62E-01,-0.02100609480278,1.54E+00,0,1012,3.16E+02,4.57E+02,2.88E+02,4.68E+02,2.50E+02,4.17E+02,2.11E+02,5.10E+02,2.52E+02,4.34E+02,2.35E+02,4.68E+02,3.42E+00,1.41E+00,9.27E+01
