0.0,393.7843129921765,167.9040247099086,461.4719789395963,174.69209548512168,488.3090945910535,185.538279889154,511.1085253068228,203.4555448245248,537.3876529078555,215.31083525135148,566.1563291672629,213.50720225618053,586.0541024211938,193.47496648736114,595.553447148172,166.2617004771026,592.7926475394758,137.36613450694134,592.9318252865207,108.58948630692159,595.3333333333333,80.66666666666664
0.25,397.6600363711689,169.37115734338155,441.61001062753786,171.0440487310446,482.53732370710793,182.6616241155431,507.4817833963685,199.75614997013844,531.8051583239311,217.58672827534104,561.4486697667687,214.1867109754188,584.6863099177299,201.4325123643461,594.2812628491083,173.27076768307705,593.2704552440055,143.19118587146096,591.9131116285874,113.01755794199268,596.4999999999999,83.49999999999999
0.5,386.45343565897576,169.0515370626473,404.5933751319092,167.100358872331,441.99985379379456,165.93912785235207,474.8899465572105,183.37816304753304,509.365356841293,198.95566279133564,541.1601824587675,218.97421246361543,576.3228900047853,211.94413091699369,592.9867265123544,178.40454677873177,592.8044019832187,140.8299007077146,593.1254414973941,103.11301498423936,596.9999999999999,65.49999999999999
0.75,393.0,164.99999999999997,426.8829920031763,166.4505746896648,462.3054182129638,182.32185364560507,496.4080257252925,189.56692578215367,523.9755911411412,212.43720245693515,556.6433877126043,224.41881124352915,589.5381989257373,212.1727914234442,599.9826803388894,178.65555323358143,590.812334379393,144.56813811020515,590.0407157816145,108.76131323180869,597.4999999999999,73.5
1.0,393.0,164.99999999999997,439.50143675494445,169.6051858776068,468.0888720575242,178.64147392633936,496.4080257252925,189.56692578215367,523.9755911411412,212.43720245693515,557.6949247752516,217.05805180499766,582.7032080185296,202.70895785961807,599.9826803388894,178.65555323358143,590.812334379393,144.56813811020515,590.0407157816145,108.76131323180869,597.4999999999999,73.5
1.25,401.26311049646347,158.51039790485024,455.5063119602265,173.2820897402678,484.7228399274601,185.0403162664697,509.98266330302806,203.71916443087025,534.7529976364682,216.7059042265708,566.0684408529037,213.68499336397403,586.3536122618989,192.32600138305048,595.5469835522393,162.43919404834625,592.2353761599879,131.02923342475987,594.3943609586195,99.79472130225352,595.9999999999998,68.49999999999999
1.5,399.5981014036713,160.99999999999997,448.5579229115301,170.04334145741984,478.4318017798646,181.9377416019558,505.8247085921018,198.64395444493232,533.5420187213688,214.33019898253644,564.4695712381249,210.0045001178383,588.2738559663405,188.42369435128364,594.3900635459497,160.6234952789116,591.5843567342068,128.64377663153442,595.5072000417641,97.06499453142342,599.4999999999999,65.5
1.75,399.5981014036714,163.62884265661833,448.5579229115301,170.04334145741984,478.4318017798646,181.9377416019558,505.8247085921018,198.64395444493232,533.5420187213688,214.33019898253644,564.4695712381249,210.0045001178383,588.2738559663405,188.42369435128364,594.3900635459497,160.6234952789116,591.5843567342068,128.64377663153442,595.5072000417641,97.06499453142342,599.4999999999999,65.5
2.0,397.68580490249246,160.79385174941063,455.066080150507,171.24876806515817,483.6740102427178,183.69823950648964,508.03844275449705,202.864181254482,534.4643568566728,216.157707533193,565.5318597559955,213.94442852896,587.4328494667495,193.55871485376127,594.5645445300075,163.4616197969611,592.29251073258,132.3224775399417,594.4180575713611,101.49711244652934,595.9999999999999,70.49999999999999
2.25,398.7115734338163,162.79385174941055,455.30976214531256,170.61657623043783,483.4813652025852,183.2946161237441,508.260298317741,201.51457586840365,535.6135997931328,214.9775981980685,566.2014573168199,211.9311107546208,587.6062241890494,190.9565402203017,594.2616885222797,161.25155030486127,591.6054098140613,130.4653944232822,594.8721516962319,100.06953009660958,596.9999999999999,69.49999999999997
2.5,397.3404160904347,165.8453888120579,451.0459930436198,169.15095335081674,479.7750084446445,181.86187253886965,507.0143695176392,197.44349992429065,533.6120100953842,213.4700534215812,564.5471267179391,212.85603809011303,591.6003662050566,198.5665961533544,598.5924039622639,168.3256331169619,592.7984985761432,137.9702731718642,592.7731467118654,106.8489649304081,594.9999999999999,75.99999999999999
2.75,398.891953153082,162.66500909279225,452.18827230237366,172.66325027060134,481.5515301008493,183.0595975577034,507.6623091873892,199.95331486844609,533.0355081238554,217.6815554817822,563.0179897025846,212.81164163851884,586.2667686607742,192.2679892132565,599.1502938237505,166.2394757325893,592.5017877427244,136.1362486720613,593.2519002476217,105.1796487413676,595.9999999999999,74.49999999999999
3.0,400.59810140367154,164.7938517494106,448.6201284344037,171.30085026649814,477.5979456001644,180.93666647423152,503.4422349581072,196.73800853526944,528.2996176772629,214.12338048852644,558.08819688551,214.2041018210714,582.3332158338699,198.134753817628,594.2921148626979,170.07274165351748,593.0904468915485,139.6392779882073,592.4649096699538,109.23492884042724,595.0,78.99999999999999
3.25,401.1238699349951,164.2680832180869,448.6201284344037,171.30085026649814,477.5979456001644,180.93666647423152,503.4422349581072,196.73800853526944,528.2996176772629,214.12338048852644,558.08819688551,214.2041018210714,582.3332158338699,198.134753817628,594.2921148626979,170.07274165351748,593.0904468915485,139.6392779882073,592.4649096699538,109.23492884042724,595.0,78.99999999999999
3.5,399.87658252660833,167.44846293735262,461.9320828397794,174.41387688306486,488.9913388389829,186.66373836021555,513.1705257484114,204.144776403158,540.5729117125893,215.31214479487863,568.7040766262985,206.9400518493656,592.1658523629346,189.8065453471232,594.2513369962703,161.73768368958446,591.8615421505457,132.05796677010957,593.6624614846706,102.48675319282542,596.0,73.0
3.75,399.6084993085216,167.89692587470526,457.272347865322,173.00177984760876,485.9267022370353,185.7727647903294,511.12881330178107,203.906544486796,539.6432320760997,216.00683580102992,569.7495866516027,210.0717284817344,592.6347644298382,190.1904261624898,600.1925113502728,160.6034497217558,592.0754999800063,130.78059799766976,594.5677320232055,99.76527167895628,597.6666666666665,68.66666666666666
4.0,399.6084993085216,164.21654615543954,457.272347865322,173.00177984760876,485.9267022370353,185.7727647903294,511.12881330178107,203.906544486796,539.6432320760997,216.00683580102992,569.7495866516027,210.0717284817344,592.6347644298382,190.1904261624898,600.1925113502728,160.6034497217558,592.0754999800063,130.78059799766976,594.5677320232055,99.76527167895628,597.6666666666665,68.66666666666666
4.25,393.92811958925597,168.5257685313236,427.858680184941,166.63303656170535,463.8483345383276,174.72563851300555,481.44214330684713,182.94076191169984,498.3684389519408,192.4477279146393,513.1802180023858,205.01470475995768,530.4494662128416,213.66730579590472,549.7113950533392,215.5780528604417,592.092183792331,171.46956708091588,590.7212078846483,116.97805577909467,594.1288426566181,75.32052520394147
4.5,391.1650090927923,164.2938517494106,413.8343633927045,166.4889602028985,439.8462020449358,174.4563563842415,473.67231878586335,188.75804860267868,507.4110415880093,203.1855876949249,541.9971280772137,214.2567571560111,577.08451632045,210.8860934815364,594.1541760357691,179.72359979726468,587.1157466131822,126.19307808384279,592.9044019380119,107.82159203083803,592.4999999999999,71.49999999999999
