8.249873046875000000e+02,3.621432189941406250e+02,8.454696044921875000e+02,3.617717590332031250e+02,8.660513305664062500e+02,3.597278442382812500e+02,8.867106933593750000e+02,3.566850891113281250e+02,9.074259643554687500e+02,3.533172302246093750e+02,9.281754760742187500e+02,3.502978820800781250e+02,9.489374389648437500e+02,3.483006896972656250e+02,9.696901855468750000e+02,3.479993591308593750e+02,9.904118652343750000e+02,3.498731079101562500e+02,1.011080749511718750e+03,3.532655334472656250e+02,1.031675170898437500e+03,3.571090393066406250e+02,1.052165527343750000e+03,3.602753601074218750e+02,1.072498168945312500e+03,3.614557495117187500e+02,1.092615478515625000e+03,3.593082885742187500e+02,1.112459472656250000e+03,3.532202758789062500e+02,1.131972412109375000e+03,3.447344055175781250e+02,1.151096313476562500e+03,3.357897033691406250e+02,1.169983886718750000e+03,3.283252258300781250e+02,1.189790039062500000e+03,3.242799987792968750e+02,1.211968872070312500e+03,3.255931091308593750e+02
2.404485931396484375e+02,4.628656311035156250e+02,2.600375671386718750e+02,4.583893127441406250e+02,2.796802978515625000e+02,4.538441467285156250e+02,2.993650512695312500e+02,4.495068664550781250e+02,3.190801391601562500e+02,4.456542053222656250e+02,3.388139038085937500e+02,4.425628356933593750e+02,3.585546264648437500e+02,4.405094909667968750e+02,3.782906188964843750e+02,4.397708740234375000e+02,3.980101928710937500e+02,4.406041870117187500e+02,4.177016906738281250e+02,4.431361694335937500e+02,4.373533935546875000e+02,4.474401550292968750e+02,4.569536132812500000e+02,4.533323669433593750e+02,4.764906616210937500e+02,4.588204956054687500e+02,4.959528503417968750e+02,4.611366882324218750e+02,5.153284912109375000e+02,4.585365905761718750e+02,5.346058959960937500e+02,4.522760620117187500e+02,5.537733764648437500e+02,4.441563720703125000e+02,5.728192138671875000e+02,4.359787292480468750e+02,5.917318115234375000e+02,4.295444030761718750e+02,6.104993286132812500e+02,4.266546020507812500e+02
2.364905700683593750e+02,4.631740722656250000e+02,2.548816070556640625e+02,4.524477233886718750e+02,2.736650085449218750e+02,4.451002502441406250e+02,2.927886657714843750e+02,4.406145019531250000e+02,3.122005615234375000e+02,4.384733276367187500e+02,3.318486022949218750e+02,4.381595764160156250e+02,3.516807250976562500e+02,4.391560363769531250e+02,3.716448669433593750e+02,4.409455871582031250e+02,3.916889648437500000e+02,4.430208740234375000e+02,4.117609558105468750e+02,4.452795104980468750e+02,4.318087768554687500e+02,4.481584777832031250e+02,4.517813720703125000e+02,4.520738220214843750e+02,4.716474914550781250e+02,4.563284912109375000e+02,4.913936157226562500e+02,4.592274169921875000e+02,5.110067749023437500e+02,4.592301940917968750e+02,5.304741210937500000e+02,4.563374633789062500e+02,5.497827148437500000e+02,4.512982482910156250e+02,5.689195556640625000e+02,4.448665161132812500e+02,5.878718872070312500e+02,4.377962341308593750e+02,6.066266479492187500e+02,4.308413085937500000e+02
2.270065612792968750e+02,4.688040771484375000e+02,2.455957183837890625e+02,4.578948669433593750e+02,2.645105590820312500e+02,4.505064697265625000e+02,2.837126159667968750e+02,4.460771179199218750e+02,3.031635437011718750e+02,4.440450134277343750e+02,3.228248901367187500e+02,4.438484191894531250e+02,3.426582641601562500e+02,4.449255676269531250e+02,3.626252136230468750e+02,4.467147216796875000e+02,3.826873779296875000e+02,4.486827087402343750e+02,4.028062744140625000e+02,4.507054748535156250e+02,4.229435729980468750e+02,4.529636230468750000e+02,4.430607910156250000e+02,4.556451721191406250e+02,4.631195678710937500e+02,4.587581787109375000e+02,4.830814514160156250e+02,4.612780456542968750e+02,5.029080200195312500e+02,4.618305358886718750e+02,5.225609130859375000e+02,4.597978820800781250e+02,5.420017089843750000e+02,4.555682983398437500e+02,5.611918945312500000e+02,4.495996398925781250e+02,5.800932006835937500e+02,4.423498229980468750e+02,5.986671142578125000e+02,4.342766723632812500e+02
2.356925048828125000e+02,4.712044677734375000e+02,2.531734924316406250e+02,4.547151184082031250e+02,2.711960754394531250e+02,4.451248779296875000e+02,2.896965332031250000e+02,4.409545898437500000e+02,3.086111145019531250e+02,4.407250671386718750e+02,3.278760375976562500e+02,4.429571228027343750e+02,3.474275817871093750e+02,4.461715698242187500e+02,3.672019653320312500e+02,4.490810852050781250e+02,3.871354675292968750e+02,4.517092285156250000e+02,4.071643066406250000e+02,4.545488586425781250e+02,4.272247314453125000e+02,4.574505004882812500e+02,4.472530212402343750e+02,4.599495849609375000e+02,4.671853942871093750e+02,4.615794372558593750e+02,4.869580993652343750e+02,4.618732910156250000e+02,5.065073852539062500e+02,4.603865966796875000e+02,5.257695312500000000e+02,4.569669494628906250e+02,5.446807250976562500e+02,4.516687011718750000e+02,5.631773071289062500e+02,4.445505371093750000e+02,5.811954345703125000e+02,4.356711120605468750e+02,5.986713256835937500e+02,4.250891418457031250e+02
2.330632781982421875e+02,4.691779785156250000e+02,2.504170379638671875e+02,4.554495849609375000e+02,2.684009399414062500e+02,4.467718811035156250e+02,2.869311523437500000e+02,4.422975463867187500e+02,3.059237976074218750e+02,4.411792297363281250e+02,3.252949829101562500e+02,4.425696411132812500e+02,3.449608764648437500e+02,4.456214294433593750e+02,3.648375854492187500e+02,4.494872741699218750e+02,3.848413085937500000e+02,4.533483276367187500e+02,4.048881225585937500e+02,4.566696472167968750e+02,4.248941955566406250e+02,4.590795593261718750e+02,4.447761840820312500e+02,4.602095947265625000e+02,4.644908447265625000e+02,4.597956237792968750e+02,4.840634155273437500e+02,4.577514343261718750e+02,5.035257873535156250e+02,4.540785217285156250e+02,5.229097900390625000e+02,4.492462158203125000e+02,5.422473754882812500e+02,4.439148254394531250e+02,5.615703735351562500e+02,4.387452392578125000e+02,5.809107055664062500e+02,4.343983459472656250e+02,6.003002319335937500e+02,4.315350341796875000e+02
2.367757568359375000e+02,4.473072814941406250e+02,2.556872100830078125e+02,4.548012390136718750e+02,2.749166870117187500e+02,4.586846923828125000e+02,2.943985900878906250e+02,4.599436950683593750e+02,3.140673217773437500e+02,4.595643920898437500e+02,3.338572387695312500e+02,4.585328674316406250e+02,3.537027893066406250e+02,4.578352355957031250e+02,3.735382995605468750e+02,4.584541320800781250e+02,3.932982177734375000e+02,4.606572875976562500e+02,4.129169311523437500e+02,4.631253356933593750e+02,4.323288269042968750e+02,4.643258056640625000e+02,4.514928588867187500e+02,4.630965576171875000e+02,4.704382629394531250e+02,4.593370361328125000e+02,4.892067565917968750e+02,4.531487731933593750e+02,5.078400573730468750e+02,4.452340393066406250e+02,5.263799438476562500e+02,4.371345825195312500e+02,5.448711547851562500e+02,4.304545288085937500e+02,5.635563964843750000e+02,4.267980651855468750e+02,5.829926147460937500e+02,4.277694091796875000e+02,6.037648925781250000e+02,4.349727172851562500e+02
2.405536499023437500e+02,4.698479309082031250e+02,2.585821533203125000e+02,4.667656250000000000e+02,2.769031066894531250e+02,4.633181457519531250e+02,2.954261779785156250e+02,4.600374755859375000e+02,3.140610656738281250e+02,4.574557189941406250e+02,3.327174377441406250e+02,4.561049194335937500e+02,3.513049926757812500e+02,4.565171813964843750e+02,3.697351074218750000e+02,4.591793823242187500e+02,3.879696044921875000e+02,4.632456970214843750e+02,4.060278625488281250e+02,4.663493652343750000e+02,4.239325866699218750e+02,4.660557556152343750e+02,4.417347106933593750e+02,4.614663391113281250e+02,4.595373535156250000e+02,4.545340270996093750e+02,4.774493408203125000e+02,4.475215148925781250e+02,4.955662841796875000e+02,4.425999145507812500e+02,5.138051147460937500e+02,4.406969604492187500e+02,5.319538574218750000e+02,4.418445739746093750e+02,5.497977905273437500e+02,4.460549316406250000e+02,5.671221923828125000e+02,4.533402404785156250e+02,5.837123413085937500e+02,4.637126770019531250e+02
2.492633056640625000e+02,4.673258666992187500e+02,2.662093811035156250e+02,4.524020690917968750e+02,2.839957580566406250e+02,4.452055664062500000e+02,3.024160766601562500e+02,4.439445800781250000e+02,3.212639770507812500e+02,4.468273925781250000e+02,3.403330688476562500e+02,4.520622863769531250e+02,3.594184875488281250e+02,4.578575134277343750e+02,3.783720092773437500e+02,4.624213867187500000e+02,3.971173400878906250e+02,4.639621582031250000e+02,4.155953369140625000e+02,4.609318847656250000e+02,4.338656616210937500e+02,4.540901489257812500e+02,4.520534362792968750e+02,4.454683837890625000e+02,4.702844543457031250e+02,4.371111755371093750e+02,4.886777038574218750e+02,4.310632019042968750e+02,5.072197570800781250e+02,4.293690795898437500e+02,5.257770996093750000e+02,4.340734252929687500e+02,5.442118530273437500e+02,4.472209472656250000e+02,5.623861083984375000e+02,4.691393737792968750e+02,5.801619262695312500e+02,4.857782592773437500e+02,5.974014282226562500e+02,4.759170227050781250e+02
2.442961425781250000e+02,4.314795227050781250e+02,2.615314025878906250e+02,4.389917297363281250e+02,2.797341918945312500e+02,4.478096313476562500e+02,2.986326599121093750e+02,4.568731079101562500e+02,3.179549560546875000e+02,4.651220092773437500e+02,3.374291992187500000e+02,4.714962158203125000e+02,3.567835388183593750e+02,4.749356689453125000e+02,3.757460937500000000e+02,4.743802185058593750e+02,3.941170043945312500e+02,4.691249084472656250e+02,4.121137695312500000e+02,4.605241088867187500e+02,4.301038818359375000e+02,4.506725463867187500e+02,4.484551391601562500e+02,4.416659545898437500e+02,4.674476623535156250e+02,4.354608459472656250e+02,4.867926330566406250e+02,4.331096496582031250e+02,5.059750671386718750e+02,4.352990722656250000e+02,5.246897583007812500e+02,4.419046936035156250e+02,5.430859375000000000e+02,4.510515747070312500e+02,5.613719482421875000e+02,4.606366577148437500e+02,5.797562866210937500e+02,4.685569458007812500e+02,5.984473876953125000e+02,4.727093200683593750e+02
